Cohord data for 2012-2013
CDS|Name|NumGraduates|NumDropouts
CDS	Name	NumGraduates	NumDropouts
24102490000000	Merced County Office of Education	1103	168
10101080000000	Fresno County Office of Education	35	18
50105040000000	Stanislaus County Office of Education	68	17
01100170000000	Alameda County Office of Education	1884	136
37103710000000	San Diego County Office of Education	5879	464
33103300000000	Riverside County Office of Education	7371	1322
34103480000000	Sacramento County Office of Education	825	285
24102490000000	Merced County Office of Education	373	65
50105040000000	Stanislaus County Office of Education	1170	164
19101990000000	Los Angeles County Office of Education	148	44
39103970000000	San Joaquin County Office of Education	25	17
41104130000000	San Mateo County Office of Education	455	12
19101990000000	Los Angeles County Office of Education	3678	1211
44104470000000	Santa Cruz County Office of Education	568	91
38103890000000	San Francisco County Office of Education	133	571
43104390000000	Santa Clara County Office of Education	2305	137
29102980000000	Nevada County Office of Education	390	73
07100740000000	Contra Costa County Office of Education	717	23
38103890000000	San Francisco County Office of Education	12	33
01100170000000	Alameda County Office of Education	456	33
37103710000000	San Diego County Office of Education	857	21
20102070000000	Madera County Office of Education	492	142
44104470000000	Santa Cruz County Office of Education	599	56
36103630000000	San Bernardino County Office of Education	541	36
28102800000000	Napa County Office of Education	251	24
55105530000000	Tuolumne County Superintendent of Schools	198	34
40104050000000	San Luis Obispo County Office of Education	368	74
48104880000000	Solano County Office of Education	490	169
03100330000000	Amador County Office of Education	114	28
28102800000000	Napa County Office of Education	273	72
10101080000000	Fresno County Office of Education	2786	825
37103710000000	San Diego County Office of Education	423	66
34103480000000	Sacramento County Office of Education	59	15
12101240000000	Humboldt County Office of Education	393	55
20102070000000	Madera County Office of Education	262	43
27102720000000	Monterey County Office of Education	1281	261
35103550000000	San Benito County Office of Education	224	32
40104050000000	San Luis Obispo County Office of Education	840	48
48104880000000	Solano County Office of Education	677	73
37103710000000	San Diego County Office of Education	39	33
33103300000000	Riverside County Office of Education	70	26
30103060000000	Orange County Department of Education	295	56
49104960000000	Sonoma County Office of Education	1188	157
07100740000000	Contra Costa County Office of Education	237	22
34103480000000	Sacramento County Office of Education	1213	86
21102150000000	Marin County Office of Education	212	34
52105200000000	Tehama County Office of Education	101	28
57105790000000	Yolo County Office of Education	421	25
03100330000000	Amador County Office of Education	114	28
45104540000000	Shasta County Office of Education	53	15
33103300000000	Riverside County Office of Education	356	11
34103480000000	Sacramento County Office of Education	228	70
01100170000000	Alameda County Office of Education	26	14
37103710000000	San Diego County Office of Education	93	27
09100900000000	El Dorado County Office of Education	802	56
23102310000000	Mendocino County Office of Education	123	22
30103060000000	Orange County Department of Education	3031	144
21102150000000	Marin County Office of Education	674	30
41104130000000	San Mateo County Office of Education	324	20
36103630000000	San Bernardino County Office of Education	55	11
52105200000000	Tehama County Office of Education	168	45
12101240000000	Humboldt County Office of Education	56	12
06100660000000	Colusa County Office of Education	98	20
43104390000000	Santa Clara County Office of Education	210	17
34103480000000	Sacramento County Office of Education	230	15
19101990000000	Los Angeles County Office of Education	1623	97
45104540000000	Shasta County Office of Education	105	16
26102640000000	Mono County Office of Education	11	19
04100410000000	Butte County Office of Education	27	15
11101160000000	Glenn County Office of Education	92	12
56105610000000	Ventura County Office of Education	2048	492
48104880000000	Solano County Office of Education	158	15
27102720000000	Monterey County Office of Education	357	46
51105120000000	Sutter County Office of Education	284	36
01100170000000	Alameda County Office of Education	782	286
37103710000000	San Diego County Office of Education	894	192
54105460000000	Tulare County Office of Education	82	15
19101990000000	Los Angeles County Office of Education	8511	900
50105040000000	Stanislaus County Office of Education	124	30
24102490000000	Merced County Office of Education	50	13
34103480000000	Sacramento County Office of Education	2959	394
31103140000000	Placer County Office of Education	419	36
17101730000000	Lake County Office of Education	203	26
11101160000000	Glenn County Office of Education	78	22
29102980000000	Nevada County Office of Education	12	58
38103890000000	San Francisco County Office of Education	181	289
43104390000000	Santa Clara County Office of Education	236	41
50105040000000	Stanislaus County Office of Education	1592	342
18101810000000	Lassen County Office of Education	137	20
30103060000000	Orange County Department of Education	164	13
01100170000000	Alameda County Office of Education	1715	122
19101990000000	Los Angeles County Office of Education	27787	6724
15101570000000	Kern County Office of Education	2945	814
37103710000000	San Diego County Office of Education	1028	40
58105870000000	Yuba County Office of Education	141	60
38103890000000	San Francisco County Office of Education	127	24
10101080000000	Fresno County Office of Education	1354	202
13101320000000	Imperial County Office of Education	918	131
39103970000000	San Joaquin County Office of Education	484	58
38103890000000	San Francisco County Office of Education	18	22
41104130000000	San Mateo County Office of Education	902	151
16101650000000	Kings County Office of Education	432	150
39103970000000	San Joaquin County Office of Education	1643	367
01100170000000	Alameda County Office of Education	205	26
36103630000000	San Bernardino County Office of Education	3247	400
39103970000000	San Joaquin County Office of Education	1149	182
36103630000000	San Bernardino County Office of Education	131	32
30103060000000	Orange County Department of Education	97	11
49104960000000	Sonoma County Office of Education	82	12
49104960000000	Sonoma County Office of Education	666	154
54105460000000	Tulare County Office of Education	1796	381
24102490000000	Merced County Office of Education	161	11
58105870000000	Yuba County Office of Education	110	40
36103630000000	San Bernardino County Office of Education	240	14
42104210000000	Santa Barbara County Office of Education	1235	264
43104390000000	Santa Clara County Office of Education	2552	120
34103480000000	Sacramento County Office of Education	109	22
07100740000000	Contra Costa County Office of Education	2430	155
43104390000000	Santa Clara County Office of Education	2421	859
54105460000000	Tulare County Office of Education	61	11
42104210000000	Santa Barbara County Office of Education	718	61
16101650000000	Kings County Office of Education	237	47
30103060000000	Orange County Department of Education	24	13
15101570000000	Kern County Office of Education	34	16
15101570000000	Kern County Office of Education	245	143
56105610000000	Ventura County Office of Education	105	18
23102310000000	Mendocino County Office of Education	258	25
37103710000000	San Diego County Office of Education	6424	1263
30103060000000	Orange County Department of Education	389	22
26102640000000	Mono County Office of Education	42	68
39103970000000	San Joaquin County Office of Education	4019	777
13101320000000	Imperial County Office of Education	1032	145
37103710000000	San Diego County Office of Education	15751	2133
41104130000000	San Mateo County Office of Education	2895	277
10101080000000	Fresno County Office of Education	5259	1272
40104050000000	San Luis Obispo County Office of Education	1322	139
42104210000000	Santa Barbara County Office of Education	2158	335
15101570000000	Kern County Office of Education	5021	1350
45104540000000	Shasta County Office of Education	161	29
28102800000000	Napa County Office of Education	102	28
01100170000000	Alameda County Office of Education	1139	295
58105870000000	Yuba County Office of Education	77	38
20102070000000	Madera County Office of Education	154	56
08100820000000	Del Norte County Office of Education	27	12
55105530000000	Tuolumne County Superintendent of Schools	217	62
43104390000000	Santa Clara County Office of Education	6813	1743
19101990000000	Los Angeles County Office of Education	71989	13897
56105610000000	Ventura County Office of Education	4250	969
24102490000000	Merced County Office of Education	3058	403
17101730000000	Lake County Office of Education	440	69
03100330000000	Amador County Office of Education	119	30
49104960000000	Sonoma County Office of Education	1923	427
27102720000000	Monterey County Office of Education	2905	423
26102640000000	Mono County Office of Education	61	80
39103970000000	San Joaquin County Office of Education	5523	1025
13101320000000	Imperial County Office of Education	1795	212
37103710000000	San Diego County Office of Education	17339	3117
41104130000000	San Mateo County Office of Education	2342	338
10101080000000	Fresno County Office of Education	8275	1978
40104050000000	San Luis Obispo County Office of Education	1149	170
42104210000000	Santa Barbara County Office of Education	2544	468
15101570000000	Kern County Office of Education	7310	1972
50105040000000	Stanislaus County Office of Education	160	22
01100170000000	Alameda County Office of Education	1780	467
39103970000000	San Joaquin County Office of Education	288	15
33103300000000	Riverside County Office of Education	3851	363
57105790000000	Yolo County Office of Education	384	95
36103630000000	San Bernardino County Office of Education	80	12
09100900000000	El Dorado County Office of Education	147	37
41104130000000	San Mateo County Office of Education	885	48
15101570000000	Kern County Office of Education	116	13
14101400000000	Inyo County Office of Education	60	154
48104880000000	Solano County Office of Education	300	127
33316250000000	California School for the Deaf-Riverside (State Special Schl)	417	48
01316090000000	California School for the Blind (State Special Schl)	206	46
01316170000000	California School for the Deaf-Fremont (State Special Schl)	206	46
01316090000000	California School for the Blind (State Special Schl)	867	49
01316170000000	California School for the Deaf-Fremont (State Special Schl)	867	49
33316250000000	California School for the Deaf-Riverside (State Special Schl)	2514	516
33316250000000	California School for the Deaf-Riverside (State Special Schl)	249	62
33316250000000	California School for the Deaf-Riverside (State Special Schl)	157	42
01316090000000	California School for the Blind (State Special Schl)	19	31
01316170000000	California School for the Deaf-Fremont (State Special Schl)	19	31
01316090000000	California School for the Blind (State Special Schl)	3384	185
01316170000000	California School for the Deaf-Fremont (State Special Schl)	3384	185
01316090000000	California School for the Blind (State Special Schl)	6529	1519
01316170000000	California School for the Deaf-Fremont (State Special Schl)	6529	1519
33316250000000	California School for the Deaf-Riverside (State Special Schl)	18881	2809
01316090000000	California School for the Blind (State Special Schl)	3677	226
01316170000000	California School for the Deaf-Fremont (State Special Schl)	3677	226
33316250000000	California School for the Deaf-Riverside (State Special Schl)	15510	2076
01316090000000	California School for the Blind (State Special Schl)	13941	1924
01316170000000	California School for the Deaf-Fremont (State Special Schl)	13941	1924
33316250000000	California School for the Deaf-Riverside (State Special Schl)	142	19
01316090000000	California School for the Blind (State Special Schl)	1683	527
01316170000000	California School for the Deaf-Fremont (State Special Schl)	1683	527
33316250000000	California School for the Deaf-Riverside (State Special Schl)	27881	3148
33316250000000	California School for the Deaf-Riverside (State Special Schl)	982	32
01316090000000	California School for the Blind (State Special Schl)	1958	629
01316170000000	California School for the Deaf-Fremont (State Special Schl)	1958	629
33316250000000	California School for the Deaf-Riverside (State Special Schl)	3658	1133
01316090000000	California School for the Blind (State Special Schl)	413	51
01316170000000	California School for the Deaf-Fremont (State Special Schl)	413	51
33316250000000	California School for the Deaf-Riverside (State Special Schl)	670	18
33316250000000	California School for the Deaf-Riverside (State Special Schl)	81	14
01316090000000	California School for the Blind (State Special Schl)	58	23
01316170000000	California School for the Deaf-Fremont (State Special Schl)	58	23
33316250000000	California School for the Deaf-Riverside (State Special Schl)	7764	572
01316090000000	California School for the Blind (State Special Schl)	3634	786
01316170000000	California School for the Deaf-Fremont (State Special Schl)	3634	786
33316250000000	California School for the Deaf-Riverside (State Special Schl)	2158	327
01316090000000	California School for the Blind (State Special Schl)	6996	794
01316170000000	California School for the Deaf-Fremont (State Special Schl)	6996	794
33316250000000	California School for the Deaf-Riverside (State Special Schl)	14357	1176
01316090000000	California School for the Blind (State Special Schl)	6945	1130
01316170000000	California School for the Deaf-Fremont (State Special Schl)	6945	1130
33316250000000	California School for the Deaf-Riverside (State Special Schl)	13524	1972
01316090000000	California School for the Blind (State Special Schl)	79	13
01316170000000	California School for the Deaf-Fremont (State Special Schl)	79	13
33316250000000	California School for the Deaf-Riverside (State Special Schl)	499	14
33316250000000	California School for the Deaf-Riverside (State Special Schl)	211	18
33316250000000	California School for the Deaf-Riverside (State Special Schl)	1083	143
01316090000000	California School for the Blind (State Special Schl)	411	16
01316170000000	California School for the Deaf-Fremont (State Special Schl)	411	16
33316250000000	California School for the Deaf-Riverside (State Special Schl)	87	16
01316090000000	California School for the Blind (State Special Schl)	13	17
01316170000000	California School for the Deaf-Fremont (State Special Schl)	13	17
01316090000000	California School for the Blind (State Special Schl)	1793	90
01316170000000	California School for the Deaf-Fremont (State Special Schl)	1793	90
33316250000000	California School for the Deaf-Riverside (State Special Schl)	8139	754
01316090000000	California School for the Blind (State Special Schl)	115	14
01316170000000	California School for the Deaf-Fremont (State Special Schl)	115	14
01316090000000	California School for the Blind (State Special Schl)	901	241
01316170000000	California School for the Deaf-Fremont (State Special Schl)	901	241
01316090000000	California School for the Blind (State Special Schl)	1669	63
01316170000000	California School for the Deaf-Fremont (State Special Schl)	1669	63
01316090000000	California School for the Blind (State Special Schl)	208	25
01316170000000	California School for the Deaf-Fremont (State Special Schl)	208	25
01316090000000	California School for the Blind (State Special Schl)	1854	319
01316170000000	California School for the Deaf-Fremont (State Special Schl)	1854	319
33316250000000	California School for the Deaf-Riverside (State Special Schl)	3913	209
33316250000000	California School for the Deaf-Riverside (State Special Schl)	483	18
33316250000000	California School for the Deaf-Riverside (State Special Schl)	206	30
33316250000000	California School for the Deaf-Riverside (State Special Schl)	1075	184
01316090000000	California School for the Blind (State Special Schl)	91	32
01316170000000	California School for the Deaf-Fremont (State Special Schl)	91	32
01316090000000	California School for the Blind (State Special Schl)	1884	136
01316170000000	California School for the Deaf-Fremont (State Special Schl)	1884	136
33316250000000	California School for the Deaf-Riverside (State Special Schl)	7371	1322
01316090000000	California School for the Blind (State Special Schl)	456	33
01316170000000	California School for the Deaf-Fremont (State Special Schl)	456	33
33316250000000	California School for the Deaf-Riverside (State Special Schl)	70	26
33316250000000	California School for the Deaf-Riverside (State Special Schl)	356	11
01316090000000	California School for the Blind (State Special Schl)	26	14
01316170000000	California School for the Deaf-Fremont (State Special Schl)	26	14
01316090000000	California School for the Blind (State Special Schl)	782	286
01316170000000	California School for the Deaf-Fremont (State Special Schl)	782	286
01316090000000	California School for the Blind (State Special Schl)	1715	122
01316170000000	California School for the Deaf-Fremont (State Special Schl)	1715	122
01316090000000	California School for the Blind (State Special Schl)	205	26
01316170000000	California School for the Deaf-Fremont (State Special Schl)	205	26
01316090000000	California School for the Blind (State Special Schl)	1139	295
01316170000000	California School for the Deaf-Fremont (State Special Schl)	1139	295
01316090000000	California School for the Blind (State Special Schl)	1780	467
01316170000000	California School for the Deaf-Fremont (State Special Schl)	1780	467
33316250000000	California School for the Deaf-Riverside (State Special Schl)	3851	363
33316253330834	California School for the Deaf-Riverside	417	48
01316090131755	California School for the Blind	206	46
01316170131763	California School for the Deaf-Fremont	206	46
01316090131755	California School for the Blind	867	49
01316170131763	California School for the Deaf-Fremont	867	49
33316253330834	California School for the Deaf-Riverside	2514	516
33316253330834	California School for the Deaf-Riverside	249	62
33316253330834	California School for the Deaf-Riverside	157	42
01316090131755	California School for the Blind	19	31
01316170131763	California School for the Deaf-Fremont	19	31
01316090131755	California School for the Blind	3384	185
01316170131763	California School for the Deaf-Fremont	3384	185
01316090131755	California School for the Blind	6529	1519
01316170131763	California School for the Deaf-Fremont	6529	1519
33316253330834	California School for the Deaf-Riverside	18881	2809
01316090131755	California School for the Blind	3677	226
01316170131763	California School for the Deaf-Fremont	3677	226
33316253330834	California School for the Deaf-Riverside	15510	2076
01316090131755	California School for the Blind	13941	1924
01316170131763	California School for the Deaf-Fremont	13941	1924
33316253330834	California School for the Deaf-Riverside	142	19
01316090131755	California School for the Blind	1683	527
01316170131763	California School for the Deaf-Fremont	1683	527
33316253330834	California School for the Deaf-Riverside	27881	3148
33316253330834	California School for the Deaf-Riverside	982	32
01316090131755	California School for the Blind	1958	629
01316170131763	California School for the Deaf-Fremont	1958	629
33316253330834	California School for the Deaf-Riverside	3658	1133
01316090131755	California School for the Blind	413	51
01316170131763	California School for the Deaf-Fremont	413	51
33316253330834	California School for the Deaf-Riverside	670	18
33316253330834	California School for the Deaf-Riverside	81	14
01316090131755	California School for the Blind	58	23
01316170131763	California School for the Deaf-Fremont	58	23
33316253330834	California School for the Deaf-Riverside	7764	572
01316090131755	California School for the Blind	3634	786
01316170131763	California School for the Deaf-Fremont	3634	786
33316253330834	California School for the Deaf-Riverside	2158	327
01316090131755	California School for the Blind	6996	794
01316170131763	California School for the Deaf-Fremont	6996	794
33316253330834	California School for the Deaf-Riverside	14357	1176
01316090131755	California School for the Blind	6945	1130
01316170131763	California School for the Deaf-Fremont	6945	1130
33316253330834	California School for the Deaf-Riverside	13524	1972
01316090131755	California School for the Blind	79	13
01316170131763	California School for the Deaf-Fremont	79	13
33316253330834	California School for the Deaf-Riverside	499	14
33316253330834	California School for the Deaf-Riverside	211	18
33316253330834	California School for the Deaf-Riverside	1083	143
01316090131755	California School for the Blind	411	16
01316170131763	California School for the Deaf-Fremont	411	16
33316253330834	California School for the Deaf-Riverside	87	16
01316090131755	California School for the Blind	13	17
01316170131763	California School for the Deaf-Fremont	13	17
01316090131755	California School for the Blind	1793	90
01316170131763	California School for the Deaf-Fremont	1793	90
33316253330834	California School for the Deaf-Riverside	8139	754
01316090131755	California School for the Blind	115	14
01316170131763	California School for the Deaf-Fremont	115	14
01316090131755	California School for the Blind	901	241
01316170131763	California School for the Deaf-Fremont	901	241
01316090131755	California School for the Blind	1669	63
01316170131763	California School for the Deaf-Fremont	1669	63
01316090131755	California School for the Blind	208	25
01316170131763	California School for the Deaf-Fremont	208	25
01316090131755	California School for the Blind	1854	319
01316170131763	California School for the Deaf-Fremont	1854	319
33316253330834	California School for the Deaf-Riverside	3913	209
33316253330834	California School for the Deaf-Riverside	483	18
33316253330834	California School for the Deaf-Riverside	206	30
33316253330834	California School for the Deaf-Riverside	1075	184
01316090131755	California School for the Blind	91	32
01316170131763	California School for the Deaf-Fremont	91	32
01316090131755	California School for the Blind	1884	136
01316170131763	California School for the Deaf-Fremont	1884	136
33316253330834	California School for the Deaf-Riverside	7371	1322
01316090131755	California School for the Blind	456	33
01316170131763	California School for the Deaf-Fremont	456	33
33316253330834	California School for the Deaf-Riverside	70	26
33316253330834	California School for the Deaf-Riverside	356	11
01316090131755	California School for the Blind	26	14
01316170131763	California School for the Deaf-Fremont	26	14
01316090131755	California School for the Blind	782	286
01316170131763	California School for the Deaf-Fremont	782	286
01316090131755	California School for the Blind	1715	122
01316170131763	California School for the Deaf-Fremont	1715	122
01316090131755	California School for the Blind	205	26
01316170131763	California School for the Deaf-Fremont	205	26
01316090131755	California School for the Blind	1139	295
01316170131763	California School for the Deaf-Fremont	1139	295
01316090131755	California School for the Blind	1780	467
01316170131763	California School for the Deaf-Fremont	1780	467
33316253330834	California School for the Deaf-Riverside	3851	363
44697990000000	Pajaro Valley Unified	111	15
48705400000000	Fairfield-Suisun Unified	78	20
48705730000000	Vacaville Unified	87	17
54722560000000	Visalia Unified	127	39
43694270000000	East Side Union High	290	94
43694680000000	Fremont Union High	172	16
43696660000000	San Jose Unified	162	28
43696740000000	Santa Clara Unified	119	20
49709200000000	Santa Rosa High	155	38
45701360000000	Shasta Union High	79	11
48705810000000	Vallejo City Unified	64	39
50710430000000	Ceres Unified	48	16
50757390000000	Turlock Unified	85	17
54755230000000	Porterville Unified	40	14
42693100000000	Santa Maria Joint Union High	135	16
42767860000000	Santa Barbara Unified	140	29
43696410000000	Palo Alto Unified	118	14
50711750000000	Modesto City High	271	67
51714640000000	Yuba City Unified	67	20
54722490000000	Tulare Joint Union High	70	15
56739400000000	Moorpark Unified	57	11
10621660000000	Fresno Unified	331	75
10623640000000	Parlier Unified	54	18
01611430000000	Berkeley Unified	60	12
01611430000000	Berkeley Unified	152	17
01611430000000	Berkeley Unified	185	34
01611430000000	Berkeley Unified	287	29
01612590000000	Oakland Unified	22	11
01612590000000	Oakland Unified	130	23
01612590000000	Oakland Unified	390	68
01612590000000	Oakland Unified	471	200
01612590000000	Oakland Unified	521	218
15635290000000	Kern Union High	337	92
16639250000000	Hanford Joint Union High	94	12
01612910000000	San Leandro Unified	127	29
01612910000000	San Leandro Unified	206	46
01613090000000	San Lorenzo Unified	104	22
01613090000000	San Lorenzo Unified	365	60
01751010000000	Pleasanton Unified	685	16
36678760000000	San Bernardino City Unified	282	41
36678760000000	San Bernardino City Unified	370	108
36678760000000	San Bernardino City Unified	1815	266
10751270000000	Mendota Unified	52	11
13630990000000	Calexico Unified	146	29
36678760122572	The Academy of the Inland Empire	17	87
36679343630670	Options for Youth-Victorville Charter	23	28
36679343630670	Options for Youth-Victorville Charter	68	44
36679343630670	Options for Youth-Victorville Charter	145	153
03739810000000	Amador County Unified	219	29
01611760000000	Fremont Unified	72	12
01611760000000	Fremont Unified	322	37
01611760000000	Fremont Unified	481	32
01611760000000	Fremont Unified	1189	32
19647330000000	Los Angeles Unified	92	22
01612340000000	Newark Unified	209	27
01612420000000	New Haven Unified	77	18
01612420000000	New Haven Unified	197	11
01612420000000	New Haven Unified	211	11
01612420000000	New Haven Unified	260	48
56725460000000	Oxnard Union High	210	77
56726030000000	Simi Valley Unified	145	38
58727360000000	Marysville Joint Unified	57	23
10621250000000	Coalinga-Huron Unified	49	24
13631150000000	Central Union High	154	15
01611920000000	Hayward Unified	63	11
01611920000000	Hayward Unified	81	17
06615980000000	Colusa Unified	46	16
36678270111807	Mojave River Academy	71	25
36678270111807	Mojave River Academy	92	85
36678430000000	Redlands Unified	668	26
36678430000000	Redlands Unified	670	58
20652430000000	Madera Unified	74	19
36678763630993	Provisional Accelerated Learning Academy	22	30
36679340000000	Victor Valley Union High	207	21
36679340000000	Victor Valley Union High	281	84
36679340000000	Victor Valley Union High	746	107
04615150000000	Oroville Union High	89	11
04615150000000	Oroville Union High	244	21
36679590000000	Yucaipa-Calimesa Joint Unified	232	20
36679590000000	Yucaipa-Calimesa Joint Unified	405	22
36739570000000	Snowline Joint Unified	213	12
36739570000000	Snowline Joint Unified	309	22
04614240000000	Chico Unified	178	18
04614240000000	Chico Unified	725	45
01611920000000	Hayward Unified	102	12
01611920000000	Hayward Unified	139	46
01611920000000	Hayward Unified	482	139
36678500000000	Rialto Unified	102	12
36678500000000	Rialto Unified	238	46
36678500000000	Rialto Unified	1223	164
01612000000000	Livermore Valley Joint Unified	212	35
01612000000000	Livermore Valley Joint Unified	657	25
37681300000000	Grossmont Union High	197	43
07617210000000	Liberty Union High	467	37
36678680000000	Rim of the World Unified	219	13
36678760120568	Options for Youth-San Bernardino	18	38
36679343630761	Excelsior Charter	121	13
36750440000000	Hesperia Unified	127	23
36750440000000	Hesperia Unified	504	50
36750440000000	Hesperia Unified	900	96
36750690000000	Upland Unified	407	17
04615310000000	Paradise Unified	258	22
06616220000000	Williams Unified	63	13
07617540000000	Mt. Diablo Unified	88	14
07617540000000	Mt. Diablo Unified	96	26
36750770000000	Apple Valley Unified	76	13
36750770000000	Apple Valley Unified	304	38
36750770000000	Apple Valley Unified	400	29
01611270000000	Albany City Unified	304	25
01611920000000	Hayward Unified	969	243
01612000000000	Livermore Valley Joint Unified	1035	72
04615310000000	Paradise Unified	295	40
06616220000000	Williams Unified	74	15
07617540000000	Mt. Diablo Unified	1899	284
10101080109991	Crescent View West Charter	21	99
07617540000000	Mt. Diablo Unified	161	14
37680490119990	Diego Hills Charter	29	100
07617210000000	Liberty Union High	830	31
07617390000000	Martinez Unified	186	20
07617960000000	West Contra Costa Unified	194	20
07617960000000	West Contra Costa Unified	242	18
07617960000000	West Contra Costa Unified	344	73
07617960000000	West Contra Costa Unified	663	134
01100170112607	Envision Academy for Arts & Technology	51	11
01611190000000	Alameda Unified	749	74
01611430000000	Berkeley Unified	774	105
01612590000000	Oakland Unified	1577	545
01612910000000	San Leandro Unified	568	95
07617540000000	Mt. Diablo Unified	606	132
07617540000000	Mt. Diablo Unified	886	90
10101080109991	Crescent View West Charter	13	58
10621250000000	Coalinga-Huron Unified	136	48
10622650000000	Kings Canyon Joint Unified	451	14
10621250000000	Coalinga-Huron Unified	181	58
10622650000000	Kings Canyon Joint Unified	573	17
10624140000000	Sanger Unified	700	14
10625470120535	Crescent View South Charter	57	133
10752340000000	Golden Plains Unified	71	22
10767780000000	Washington Unified	219	63
13631150000000	Central Union High	804	60
37681220000000	Fallbrook Union High	190	13
37681220000000	Fallbrook Union High	318	22
04755070000000	Gridley Unified	84	13
01613090000000	San Lorenzo Unified	797	104
01751010000000	Pleasanton Unified	1203	27
03739810000000	Amador County Unified	293	35
06615980000000	Colusa Unified	82	22
07617210000000	Liberty Union High	1573	82
07617390000000	Martinez Unified	329	34
07617960000000	West Contra Costa Unified	1584	263
09618530000000	El Dorado Union High	1586	72
09619030000000	Lake Tahoe Unified	258	36
10621170000000	Clovis Unified	2583	119
15634120000000	Delano Joint Union High	871	39
15637760000000	Southern Kern Unified	170	29
15739080000000	McFarland Unified	159	17
16638750000000	Armona Union Elementary	61	23
18642041830132	Westwood Charter	44	20
19642790000000	Azusa Unified	647	43
19643780000000	Charter Oak Unified	487	24
37681060000000	Escondido Union High	429	21
37681060000000	Escondido Union High	906	138
37681303732732	Helix High	185	11
09618530000000	El Dorado Union High	151	13
09618530000000	El Dorado Union High	1265	51
09619030000000	Lake Tahoe Unified	80	17
09619030000000	Lake Tahoe Unified	153	14
10621170000000	Clovis Unified	713	49
10621170000000	Clovis Unified	1255	52
10621660000000	Fresno Unified	367	95
10621660000000	Fresno Unified	498	84
10621660000000	Fresno Unified	671	81
10621660000000	Fresno Unified	2026	462
07617880000000	Pittsburg Unified	38	20
07617880000000	Pittsburg Unified	128	47
07617880000000	Pittsburg Unified	294	82
37681633731239	Julian Charter	115	15
10621661030840	Carter G. Woodson Public Charter	17	14
10621660000000	Fresno Unified	3627	743
10621661030840	Carter G. Woodson Public Charter	24	22
10622570000000	Kingsburg Joint Union High	253	14
10623640000000	Parlier Unified	196	41
10739650000000	Central Unified	825	122
10739990000000	Kerman Unified	272	27
12628100000000	Fortuna Union High	231	15
37681890118323	National University Academy	17	27
37681890118323	National University Academy	24	16
01100170109835	FAME Public Charter	70	17
01612340000000	Newark Unified	473	53
01612420000000	New Haven Unified	880	101
04615150000000	Oroville Union High	521	47
07616480000000	Antioch Unified	1170	169
10621660114355	Sierra Charter	95	36
10621661030642	School of Unlimited Learning	30	38
10624300000000	Selma Unified	377	26
10625390000000	West Park Elementary	67	49
10738090000000	Firebaugh-Las Deltas Unified	152	11
37683380000000	San Diego Unified	655	51
37683380000000	San Diego Unified	711	25
37683380000000	San Diego Unified	1744	44
37683380000000	San Diego Unified	2421	242
01611500000000	Castro Valley Unified	727	20
01611760000000	Fremont Unified	2267	125
04614240000000	Chico Unified	1045	77
04755070000000	Gridley Unified	152	24
07100740731380	Clayton Valley Charter High	381	24
07617880000000	Pittsburg Unified	534	161
37683040000000	Ramona City Unified	108	11
10624140000000	Sanger Unified	493	12
10625470120535	Crescent View South Charter	15	38
10625470120535	Crescent View South Charter	36	80
10752340000000	Golden Plains Unified	68	21
10767780000000	Washington Unified	15	15
10767780000000	Washington Unified	143	40
10751270000000	Mendota Unified	135	29
12753820000000	Mattole Unified	77	16
12755150000000	Eureka City Schools	319	26
13630990000000	Calexico Unified	558	94
16739320000000	Reef-Sunset Unified	121	30
11626610000000	Willows Unified	105	19
11754810000000	Orland Joint Unified	137	12
12626870000000	Northern Humboldt Union High	355	23
12629010000000	Klamath-Trinity Joint Unified	55	12
07616480000000	Antioch Unified	262	62
07616480000000	Antioch Unified	297	37
07616480000000	Antioch Unified	398	55
10621660114355	Sierra Charter	35	21
10751270000000	Mendota Unified	135	27
13630810000000	Brawley Union High	410	26
14766870000000	Bishop Unified	158	16
15635290000000	Kern Union High	7286	1330
15636280127209	California Virtual Academy High @ Maricopa	53	12
15636770000000	Mojave Unified	146	35
16638910000000	Corcoran Joint Unified	148	36
16639250000000	Hanford Joint Union High	753	68
17640220000000	Konocti Unified	167	24
18641390000000	Lassen Union High	194	23
10623640000000	Parlier Unified	194	41
10739650000000	Central Unified	83	16
10739650000000	Central Unified	138	13
10739650000000	Central Unified	187	20
10739650000000	Central Unified	391	65
13631150000000	Central Union High	717	57
19643940000000	Claremont Unified	624	15
10621661030642	School of Unlimited Learning	19	27
10624300000000	Selma Unified	318	22
10625390000000	West Park Elementary	39	42
10738090000000	Firebaugh-Las Deltas Unified	146	11
11626610000000	Willows Unified	51	11
15637680124842	California Pacific Charter School of Kern	32	27
19642871996479	Opportunities for Learning - Baldwin Park	170	238
19642950000000	Bassett Unified	263	16
19643030000000	Bellflower Unified	955	37
19643110000000	Beverly Hills Unified	496	17
19643371996099	Options for Youth-Burbank Charter	120	105
19644360000000	Covina-Valley Unified	1276	35
19644440000000	Culver City Unified	525	68
19644510000000	Downey Unified	1911	109
19644690000000	Duarte Unified	287	18
19646340000000	Inglewood Unified	718	150
19647330000000	Los Angeles Unified	27443	6950
19647330110304	Los Angeles Academy of Arts & Enterprise Charter	32	21
19647330111625	Animo Watts College Preparatory Academy	81	13
10739990000000	Kerman Unified	213	19
15638260000000	Tehachapi Unified	314	29
